price,location,land_area,no_of_flat,no_of_bedroom,no_of_bathroom,no_of_livingroom,no_of_kitchen,furnishing,facing,road_size
Rs. 1 Crore 60 Lakh (Negotiable),Location: Mulpani Babachowk ,Land Area: 0-3-1-0 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,10 Feet 
Rs. 1 Crore 60 Lakh (Negotiable),Location: Mulpani Babachowk ,Land Area: 0-3-1-0 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,10 Feet 
Rs. 0 (Negotiable),Location: Bhangal Samyukta Buspark ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 8 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: West Feced ,36 Feet 
Rs. 0 (Negotiable),Location: Bhangal Samyukta Buspark ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 8 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: West Feced ,36 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Pepsicola Sahayogi Chowk ,Land Area: 0-5-3-3 ,Floors: 4.5 ,Bedrooms: 9 ,Bathrooms: 8 ,Living rooms: 4 ,Kitchens: 1 ,Furnishing Type: Fully Furnished ,Face Towards: North Faced ,6 Miter 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Pepsicola Sahayogi Chowk ,Land Area: 0-5-3-3 ,Floors: 4.5 ,Bedrooms: 9 ,Bathrooms: 8 ,Living rooms: 4 ,Kitchens: 1 ,Furnishing Type: Fully Furnished ,Face Towards: North Faced ,6 Miter 
Rs. 2 Crore 40 Lakh (Negotiable),Location: Sitapaila Thapachowk ,Land Area: 0-2-2-0 ,Floors: 3.5 ,Bedrooms: 3 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: South/East Faced ,16 Feet 
Rs. 2 Crore 40 Lakh (Negotiable),Location: Sitapaila Thapachowk ,Land Area: 0-2-2-0 ,Floors: 3.5 ,Bedrooms: 3 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: South/East Faced ,16 Feet 
Rs. 2 Crore 25 Lakh (Negotiable),Location: Satungal Dhaulagiri Aawas ,Land Area: 0-5-3-3 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: North Faced ,14 Feet 
Rs. 2 Crore 25 Lakh (Negotiable),Location: Satungal Dhaulagiri Aawas ,Land Area: 0-5-3-3 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: North Faced ,14 Feet 
Rs. 3 Crore (Negotiable),Location: Taudaha ,Land Area: 0-5-2-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East/South Faced ,13 Feet 
Rs. 3 Crore (Negotiable),Location: Taudaha ,Land Area: 0-5-2-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East/South Faced ,13 Feet 
Rs. 0 (Negotiable),Location: Basundhara ,Land Area: 0-5-2-3 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,14 Feet 
Rs. 0 (Negotiable),Location: Basundhara ,Land Area: 0-5-2-3 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,14 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Basundhara ,Land Area: 0-5-2-2 ,Floors: 4 ,Bedrooms: 24 ,Bathrooms: 6 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East/South Faced ,12/16Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Basundhara ,Land Area: 0-5-2-2 ,Floors: 4 ,Bedrooms: 24 ,Bathrooms: 6 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East/South Faced ,12/16Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Basundhara ,Land Area: 0-5-1-0 ,Floors: 3.5 ,Bedrooms: 10 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: West Feced ,15 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Basundhara ,Land Area: 0-5-1-0 ,Floors: 3.5 ,Bedrooms: 10 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: West Feced ,15 Feet 
Rs. 3 Crore 40 Lakh (Negotiable),Location: Saraswoti Nagar ,Land Area: 0-5-0-0 ,Floors: 3.5 ,Bedrooms: 10 ,Bathrooms: 6 ,Living rooms: 1 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,20 Feet 
Rs. 3 Crore 40 Lakh (Negotiable),Location: Saraswoti Nagar ,Land Area: 0-5-0-0 ,Floors: 3.5 ,Bedrooms: 10 ,Bathrooms: 6 ,Living rooms: 1 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,20 Feet 
Rs. 0 (Negotiable),Location: Thali ,Land Area: 0-4-2-0 ,Floors: 3.5 ,Bedrooms: 8 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 6 ,Furnishing Type: Not Furnished ,Face Towards: South Faced ,20 Feet 
Rs. 0 (Negotiable),Location: Thali ,Land Area: 0-4-2-0 ,Floors: 3.5 ,Bedrooms: 8 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 6 ,Furnishing Type: Not Furnished ,Face Towards: South Faced ,20 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Takhel ,Land Area: 0-6-2-0 ,Floors: 3.5 ,Bedrooms: 11 ,Bathrooms: 6 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: North Faced ,13 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Takhel ,Land Area: 0-6-2-0 ,Floors: 3.5 ,Bedrooms: 11 ,Bathrooms: 6 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: North Faced ,13 Feet 
Rs. 2 Crore 40 Lakh (Negotiable),Location: Gokarneshwor Nayapati ,Land Area: 0-3-2-1 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Fully Furnished ,Face Towards: East Faced ,20 Feet 
Rs. 2 Crore 40 Lakh (Negotiable),Location: Gokarneshwor Nayapati ,Land Area: 0-3-2-1 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Fully Furnished ,Face Towards: East Faced ,20 Feet 
Rs. 3 Crore 80 Lakh (Negotiable),Location: Darjeeling height suryabinayak Bhaktapur ,Land Area: 0-6-1-3 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 3 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,12 Feet 
Rs. 3 Crore 80 Lakh (Negotiable),Location: Darjeeling height suryabinayak Bhaktapur ,Land Area: 0-6-1-3 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 3 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,12 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Jyotinagar Chowk Yekatabasti ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/North Faced ,13 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Jyotinagar Chowk Yekatabasti ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/North Faced ,13 Feet 
Rs. 0 (Negotiable),Location: Hattiban ,Land Area: 0-3-3-1 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Not Furnished ,Face Towards: South Faced ,14 Feet 
Rs. 0 (Negotiable),Location: Hattiban ,Land Area: 0-3-3-1 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Not Furnished ,Face Towards: South Faced ,14 Feet 
Rs. 3 Crore 50 Lakh (Negotiable),Location: Baniyataar ,Land Area: 0-5-2-0 ,Floors: 3.5 ,Bedrooms: 7 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Not Furnished ,Face Towards: South Faced ,10 Feet 
Rs. 3 Crore 50 Lakh (Negotiable),Location: Baniyataar ,Land Area: 0-5-2-0 ,Floors: 3.5 ,Bedrooms: 7 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Not Furnished ,Face Towards: South Faced ,10 Feet 
Rs. 1 Crore 30 Lakh,Location: Duwakot Shreenagar Tol ,Land Area: 0-3-3-3 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: East/North Faced ,13 Feet 
Rs. 1 Crore 30 Lakh,Location: Duwakot Shreenagar Tol ,Land Area: 0-3-3-3 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: East/North Faced ,13 Feet 
Rs. 0 (Negotiable),Location: Thankot High Vision Colony ,Land Area: 0-5-2-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 5 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,16 Feet 
Rs. 0 (Negotiable),Location: Thankot High Vision Colony ,Land Area: 0-5-2-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 5 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,16 Feet 
Rs. 2 Crore 80 Lakh (Negotiable),Location: Satungal Hariyali Nayabasti ,Land Area: 0-5-2-0 ,Floors: 3.5 ,Bedrooms: 9 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,10 Feet 
Rs. 2 Crore 80 Lakh (Negotiable),Location: Satungal Hariyali Nayabasti ,Land Area: 0-5-2-0 ,Floors: 3.5 ,Bedrooms: 9 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,10 Feet 
Rs. 2 Crore 80 Lakh (Negotiable),Location: Imadol Ochu height ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,10 Feet 
Rs. 2 Crore 80 Lakh (Negotiable),Location: Imadol Ochu height ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,10 Feet 
Rs. 30 Lakh (Negotiable),Location: Bhimdhunga ,Land Area: 0-36-0-0 ,Floors: 0 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Not Furnishing ,Face Towards: East/West & South Faced ,11 Miter 
Rs. 30 Lakh (Negotiable),Location: Bhimdhunga ,Land Area: 0-36-0-0 ,Floors: 0 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Not Furnishing ,Face Towards: East/West & South Faced ,11 Miter 
Rs. 2 Crore 40 Lakh (Negotiable),Location: Manamaiju ,Land Area: 0-3-1-0 ,Floors: 3 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: East/South Faced ,10 Feet 
Rs. 2 Crore 40 Lakh (Negotiable),Location: Manamaiju ,Land Area: 0-3-1-0 ,Floors: 3 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: East/South Faced ,10 Feet 
Rs. 1 Crore 55 Lakh (Negotiable),Location: Ngarjun Nagarpalika-10 Kalanki Syuchatar ,Land Area: 0-5-0-0 ,Floors: 1.5 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Not Furnishing ,Face Towards: East/West Faced ,13 Feet 
Rs. 1 Crore 55 Lakh (Negotiable),Location: Ngarjun Nagarpalika-10 Kalanki Syuchatar ,Land Area: 0-5-0-0 ,Floors: 1.5 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Not Furnishing ,Face Towards: East/West Faced ,13 Feet 
Rs. 65 lakh (Negotiable),Location: Swayambhu ,Land Area: 0-18-0-0 ,Floors: 2.5 ,Bedrooms: 3 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,13 Feet 
Rs. 65 lakh (Negotiable),Location: Swayambhu ,Land Area: 0-18-0-0 ,Floors: 2.5 ,Bedrooms: 3 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,13 Feet 
Rs. 1 Crore 61 Lakh (Negotiable),Location: Mahalaxmi Nagarpalika-5 Tikathali ,Land Area: 0-3-1-0 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: North Faced ,11 Feet 
Rs. 1 Crore 61 Lakh (Negotiable),Location: Mahalaxmi Nagarpalika-5 Tikathali ,Land Area: 0-3-1-0 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: North Faced ,11 Feet 
Rs. 3 Crore (Negotiable),Location: Chandragiri-12 Balambu ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/West Faced ,13/16 Feet 
Rs. 3 Crore (Negotiable),Location: Chandragiri-12 Balambu ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/West Faced ,13/16 Feet 
Rs. 15 Crore (Negotiable),Location: Baneshwor ,Land Area: 0-7-3-3 ,Floors: 5 ,Bedrooms: 13 ,Bathrooms: 5 ,Living rooms: 4 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,18 Feet 
Rs. 15 Crore (Negotiable),Location: Baneshwor ,Land Area: 0-7-3-3 ,Floors: 5 ,Bedrooms: 13 ,Bathrooms: 5 ,Living rooms: 4 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,18 Feet 
Rs. 0 (Negotiable),"Location: Mahalaxmi,sanaghaun ",Land Area: 0-3-1-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 3 ,Kitchens: 6 ,Furnishing Type: Semi Furnished ,Face Towards: South/West Faced ,13 Feet 
Rs. 0 (Negotiable),"Location: Mahalaxmi,sanaghaun ",Land Area: 0-3-1-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 3 ,Kitchens: 6 ,Furnishing Type: Semi Furnished ,Face Towards: South/West Faced ,13 Feet 
Rs. 2 Crore 70 Lakh (Negotiable),Location: Bhaktpur Ethuli ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 7 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/North Faced ,20 Feet 
Rs. 2 Crore 70 Lakh (Negotiable),Location: Bhaktpur Ethuli ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 7 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/North Faced ,20 Feet 
Rs. 2 Crore 10 Lakh (Negotiable),Location: Budhanilkantha Jyoti Nagar ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 2 Crore 10 Lakh (Negotiable),Location: Budhanilkantha Jyoti Nagar ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 2 Crore 60 Lakh (Negotiable),Location: Gokarneshwor ,Land Area: 0-5-0-0 ,Floors: 2.5 ,Bedrooms: 9 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,13 Feet 
Rs. 2 Crore 60 Lakh (Negotiable),Location: Gokarneshwor ,Land Area: 0-5-0-0 ,Floors: 2.5 ,Bedrooms: 9 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,13 Feet 
Rs. 2 Crore 65 Lakh (Negotiable),Location: Makalbari Jorpati ,Land Area: 0-3-1-0 ,Floors: 3.5 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,14 Feet 
Rs. 2 Crore 65 Lakh (Negotiable),Location: Makalbari Jorpati ,Land Area: 0-3-1-0 ,Floors: 3.5 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,14 Feet 
Rs. 2 Crore 90 Lakh (Negotiable),Location: Kausaltar Balkot ,Land Area: 0-3-3-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,20 Feet 
Rs. 2 Crore 90 Lakh (Negotiable),Location: Kausaltar Balkot ,Land Area: 0-3-3-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,20 Feet 
Rs. 2 Crore 20 Lakh (Negotiable),Location: Guhyeshwari Town Planning ,Land Area: 0-3-0-0 ,Floors: 3 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,14 Feet 
Rs. 2 Crore 20 Lakh (Negotiable),Location: Guhyeshwari Town Planning ,Land Area: 0-3-0-0 ,Floors: 3 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,14 Feet 
Rs. 3 Crore 15 Lakh (Negotiable),Location: sanagaun ,Land Area: 0-3-2-3 ,Floors: 4.5 ,Bedrooms: 7 ,Bathrooms: 4 ,Living rooms: 4 ,Kitchens: 4 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 3 Crore 15 Lakh (Negotiable),Location: sanagaun ,Land Area: 0-3-2-3 ,Floors: 4.5 ,Bedrooms: 7 ,Bathrooms: 4 ,Living rooms: 4 ,Kitchens: 4 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 3 Crore 20 Lakh (Negotiable),Location: Greenland ,Land Area: 0-3-3-0 ,Floors: 4 ,Bedrooms: 7 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: South & West Faced ,13 Feet 
Rs. 3 Crore 20 Lakh (Negotiable),Location: Greenland ,Land Area: 0-3-3-0 ,Floors: 4 ,Bedrooms: 7 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: South & West Faced ,13 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Kapan Baluwakhani ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,16 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Kapan Baluwakhani ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,16 Feet 
Rs. 2 Crore 50 Lakh (Negotiable),Location: Ichangu Phutball Ground ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/West Faced ,16 Feet 
Rs. 2 Crore 50 Lakh (Negotiable),Location: Ichangu Phutball Ground ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/West Faced ,16 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Namuna Basti ,Land Area: 0-3-0-0/0-3-3-2 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/South Faced ,13 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Namuna Basti ,Land Area: 0-3-0-0/0-3-3-2 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/South Faced ,13 Feet 
Rs. 2 Crore 60 Lakh (Negotiable),Location: Imadol ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,12 Feet 
Rs. 2 Crore 60 Lakh (Negotiable),Location: Imadol ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,12 Feet 
Rs. 0 (Negotiable),Location: Suryabinayak Basghari ,Land Area: 0-4-2-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: East faced ,20 Feet 
Rs. 0 (Negotiable),Location: Suryabinayak Basghari ,Land Area: 0-4-2-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: East faced ,20 Feet 
Rs. 1 Crore 65 Lakh (Negotiable),Location: Bhedigoth SarkariDhara ,Land Area: 0-4-0-0 ,Floors: 1.5 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: East/South faced ,13/13 Feet 
Rs. 1 Crore 65 Lakh (Negotiable),Location: Bhedigoth SarkariDhara ,Land Area: 0-4-0-0 ,Floors: 1.5 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: East/South faced ,13/13 Feet 
Rs. 4 Crore 50 Lakh (Negotiable),Location: Tokha Greenland ,Land Area: 0-5-0-0 ,Floors: 3.5 ,Bedrooms: 7 ,Bathrooms: 6 ,Living rooms: 3 ,Kitchens: 4 ,Furnishing Type: Semi Furnished ,Face Towards: North Faced ,13 Feet 
Rs. 4 Crore 50 Lakh (Negotiable),Location: Tokha Greenland ,Land Area: 0-5-0-0 ,Floors: 3.5 ,Bedrooms: 7 ,Bathrooms: 6 ,Living rooms: 3 ,Kitchens: 4 ,Furnishing Type: Semi Furnished ,Face Towards: North Faced ,13 Feet 
Rs. 3 Crore 85 Lakh (Negotiable),Location: Pepsicola ,Land Area: 0-3-2-0 ,Floors: 4 ,Bedrooms: 7 ,Bathrooms: 6 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East/South faced ,20 Feet 
Rs. 3 Crore 85 Lakh (Negotiable),Location: Pepsicola ,Land Area: 0-3-2-0 ,Floors: 4 ,Bedrooms: 7 ,Bathrooms: 6 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East/South faced ,20 Feet 
Rs. 5 Crore 60 Lakh (Negotiable),Location: Sankhamul Shree Nagar Marga ,Land Area: 0-5-1-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,"Face Towards: East,South faced ",20 Feet 
Rs. 5 Crore 60 Lakh (Negotiable),Location: Sankhamul Shree Nagar Marga ,Land Area: 0-5-1-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,"Face Towards: East,South faced ",20 Feet 
Rs. 7 Crore 50 Lakh (Negotiable),Location: B&B Buddha Colony ,Land Area: 0-6-3-3 ,Floors: 3 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Fully Furnished ,Face Towards: East/West Faced ,13 Feet 
Rs. 7 Crore 50 Lakh (Negotiable),Location: B&B Buddha Colony ,Land Area: 0-6-3-3 ,Floors: 3 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Fully Furnished ,Face Towards: East/West Faced ,13 Feet 
